optionsetid,optionvalue,,sort_order
2,"V720 Bus occupant injured in collision with two- or three-wheeled motor vehicle, driver, nontraffic accident",,10452
2,"V572 Occupant of pick-up truck or van injured in collision with fixed or stationary object, person on outside of vehicle, nontraffic accident",,10304
2,"V573 Occupant of pick-up truck or van injured in collision with fixed or stationary object, unspecified occupant of pick-up truck or van, nontraffic accident",,10305
2,"V574 Occupant of pick-up truck or van injured in collision with fixed or stationary object, while boarding or alighting",,10306
2,"V575 Occupant of pick-up truck or van injured in collision with fixed or stationary object, driver, traffic accident",,10307
2,"V576 Occupant of pick-up truck or van injured in collision with fixed or stationary object, passenger, traffic accident",,10308
2,"V577 Occupant of pick-up truck or van injured in collision with fixed or stationary object, person on outside of vehicle, traffic accident",,10309
2,"V579 Occupant of pick-up truck or van injured in collision with fixed or stationary object, unspecified occupant of pick-up truck or van, traffic accident",,10310
2,V58 Occupant of pick-up truck or van injured in noncollision transport accident,,10311
2,"V580 Occupant of pick-up truck or van injured in noncollision transport accident, driver, nontraffic accident",,10312
2,"V581 Occupant of pick-up truck or van injured in noncollision transport accident, passenger, nontraffic accident",,10313
2,"V582 Occupant of pick-up truck or van injured in noncollision transport accident, person on outside of vehicle, nontraffic accident",,10314
2,"V583 Occupant of pick-up truck or van injured in noncollision transport accident, unspecified occupant of pick-up truck or van, nontraffic accident",,10315
2,"V584 Occupant of pick-up truck or van injured in noncollision transport accident, while boarding or alighting",,10316
2,"V585 Occupant of pick-up truck or van injured in noncollision transport accident, driver, traffic accident",,10317
2,"V586 Occupant of pick-up truck or van injured in noncollision transport accident, passenger, traffic accident",,10318
2,"V587 Occupant of pick-up truck or van injured in noncollision transport accident, person on outside of vehicle, traffic accident",,10319
2,"V589 Occupant of pick-up truck or van injured in noncollision transport accident, unspecified occupant of pick-up truck or van, traffic accident",,10320
2,V59 Occupant of pick-up truck or van injured in other and unspecified transport accidents,,10321
2,V590 Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,,10322
2,Z903 Acquired absence of part of stomach,,14154
2,V591 Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,,10323
2,V592 Unspecified occupant of pick-up truck or van injured in collision with other and unspecified motor vehicles in nontraffic accident,,10324
2,V593 Occupant [any] of pick-up truck or van injured in unspecified nontraffic accident,,10325
2,V594 Driver injured in collision with other and unspecified motor vehicles in traffic accident,,10326
2,V595 Passenger injured in collision with other and unspecified motor vehicles in traffic accident,,10327
2,V596 Unspecified occupant of pick-up truck or van injured in collision with other and unspecified motor vehicles in traffic accident,,10328
2,V598 Occupant [any] of pick-up truck or van injured in other specified transport accidents,,10329
2,V599 Occupant [any] of pick-up truck or van injured in unspecified traffic accident,,10330
2,V60 Occupant of heavy transport vehicle injured in collision with pedestrian or animal,,10331
2,"V600 Occupant of heavy transport vehicle injured in collision with pedestrian or animal, driver, nontraffic accident",,10332
2,"V601 Occupant of heavy transport vehicle injured in collision with pedestrian or animal, passenger, nontraffic accident",,10333
2,"V602 Occupant of heavy transport vehicle injured in collision with pedestrian or animal, person on outside of vehicle, nontraffic accident",,10334
2,"V603 Occupant of heavy transport vehicle injured in collision with pedestrian or animal, unspecified occupant of heavy transport vehicle, nontraffic accident",,10335
2,"V604 Occupant of heavy transport vehicle injured in collision with pedestrian or animal, while boarding or alighting",,10336
2,"V605 Occupant of heavy transport vehicle injured in collision with pedestrian or animal, driver, traffic accident",,10337
2,"V606 Occupant of heavy transport vehicle injured in collision with pedestrian or animal, passenger, traffic accident",,10338
2,"V607 Occupant of heavy transport vehicle injured in collision with pedestrian or animal person on outside of vehicle, traffic accident",,10339
2,"V609 Occupant of heavy transport vehicle injured in collision with pedestrian or animal, unspecified occupant of heavy transport vehicle, traffic accident",,10340
2,V61 Occupant of heavy transport vehicle injured in collision with pedal cycle,,10341
2,"V610 Occupant of heavy transport vehicle injured in collision with pedal cycle, driver, nontraffic accident",,10342
2,"V611 Occupant of heavy transport vehicle injured in collision with pedal cycle, passenger, nontraffic accident",,10343
2,"V612 Occupant of heavy transport vehicle injured in collision with pedal cycle, person on outside of vehicle, nontraffic accident",,10344
2,"V613 Occupant of heavy transport vehicle injured in collision with pedal cycle, unspecified occupant of heavy transport vehicle, nontraffic accident",,10345
2,"V614 Occupant of heavy transport vehicle injured in collision with pedal cycle, while boarding or alighting",,10346
2,"V615 Occupant of heavy transport vehicle injured in collision with pedal cycle, driver, traffic accident",,10347
2,"V616 Occupant of heavy transport vehicle injured in collision with pedal cycle, passenger, traffic accident",,10348
2,"V617 Occupant of heavy transport vehicle injured in collision with pedal cycle person on outside of vehicle, traffic accident",,10349
2,"V619 Occupant of heavy transport vehicle injured in collision with pedal cycle, unspecified occupant of heavy transport vehicle, traffic accident",,10350
2,V62 Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle,,10351
2,"V620 Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle, driver, nontraffic accident",,10352
2,"V621 Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle, passenger, nontraffic accident",,10353
2,"W000 Fall on same level involving ice and snow, home",,10710
2,"V622 Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle, person on outside of vehicle, nontraffic accident",,10354
2,"V623 Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle, unspecified occupant of heavy transport vehicle, nontraffic accident",,10355
2,"V624 Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle, while boarding or alighting",,10356
2,"V625 Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle, driver, traffic accident",,10357
2,"V626 Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle, passenger, traffic accident",,10358
2,"V627 Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle person on outside of vehicle, traffic accident",,10359
2,"V629 Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle, unspecified occupant of heavy transport vehicle, traffic accident",,10360
2,"V63 Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van",,10361
2,"V630 Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, driver, nontraffic accident",,10362
2,"V631 Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, passenger, nontraffic accident",,10363
2,"V632 Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, person on outside of vehicle, nontraffic accident",,10364
2,"V633 Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, unspecified occupant of heavy transport vehicle, nontraffic accident",,10365
2,"V634 Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, while boarding or alighting",,10366
